时间,dynamic_lock_only,fixed_lock,ppo,rule_only
2026-03-19 02:00:00,3560932262.971695,3567050404.642125,3527926851.0787153,4098709617.804062
2026-03-19 02:15:00,3562697476.700585,3568835326.70913,3529585744.645005,4100758110.2646523
2026-03-19 02:30:00,3564457911.363395,3570615141.290724,3531241630.8621645,4102754928.830852
2026-03-19 02:45:00,3566199429.675842,3572375936.7584863,3532879155.104909,4104752999.433978
2026-03-19 03:00:00,3567937761.651847,3574133331.887533,3534514647.484837,4106845807.9418583
2026-03-19 03:15:00,3569561302.5956693,3575796294.781606,3535925519.6518106,4108627815.219007
2026-03-19 03:30:00,3571168807.851962,3577443151.06543,3537320738.7365766,4110420629.7850833
2026-03-19 03:45:00,3572765560.3826184,3579078749.2992425,3538707931.158624,4112186944.736756
2026-03-19 04:00:00,3574340709.685856,3580692835.1753697,3540073030.140184,4114222637.9472847
2026-03-19 04:15:00,3575944274.425186,3582334872.161956,3541469049.445701,4116333708.204494
2026-03-19 04:30:00,3577543908.776409,3583972358.63047,3542864483.765359,4118402554.6856303
2026-03-19 04:45:00,3579130084.2592173,3585596755.669697,3544244466.211007,4120512356.132991
2026-03-19 05:00:00,3580696795.540108,3587201991.9748616,3545603347.3429995,4122730103.0977545
2026-03-19 05:15:00,3582281665.9185195,3588822782.736471,3546994438.775668,4125090863.524639
2026-03-19 05:30:00,3583887918.420169,3590465556.9352775,3548403668.435639,4127499762.7883725
2026-03-19 05:45:00,3585501022.900393,3592115414.6997914,3549818500.7358847,4129914238.983406
2026-03-19 06:00:00,3587161550.8934526,3593813029.1375775,3551278959.2552714,4131379765.1809225
2026-03-19 06:15:00,3589070385.0928626,3595717804.847817,3553209687.701979,4133318217.3787456
2026-03-19 06:30:00,3590999330.445031,3597642574.156399,3555161161.469815,4135277427.9476595
2026-03-19 06:45:00,3593032917.153616,3599671723.2958417,3557218687.4405513,4137339347.959726
2026-03-19 07:00:00,3595187444.918956,3601821560.9921985,3559398516.6236978,4139720193.5046444
2026-03-19 07:15:00,3597798567.044752,3604359003.5535803,3562407116.36649,4143059392.731351
2026-03-19 07:30:00,3600472064.0374646,3606957607.396995,3565484637.8773804,4146408136.084762
2026-03-19 07:45:00,3603187606.0960236,3609597398.484613,3568608832.1267343,4149780119.7711244
2026-03-19 08:00:00,3605943478.669665,3612275857.6422677,3571782325.2489543,4153137436.956119
2026-03-19 08:15:00,3608882366.7451706,3615114720.2696557,3575260818.533482,4156854952.1791034
2026-03-19 08:30:00,3611854617.757405,3617985987.2427287,3578777846.045947,4160600640.6214414
2026-03-19 08:45:00,3614840094.295439,3620870156.0615087,3582309845.23449,4164379218.0361013
2026-03-19 09:00:00,3617845503.5082192,3623773651.692298,3585865045.532915,4168010912.4492455
2026-03-19 09:15:00,3620852310.6259274,3626682491.0853863,3589400357.1013994,4171650188.622867
2026-03-19 09:30:00,3623817454.1911693,3629550679.9742556,3592888540.0470624,4175209494.131403
2026-03-19 09:45:00,3626766830.246669,3632403387.390535,3596359412.404295,4178784186.879569
2026-03-19 10:00:00,3629716399.5636086,3635256474.7869506,3599829470.7354903,4182481221.4844513
2026-03-19 10:15:00,3632677642.678005,3638122439.8099685,3603304708.5920386,4186190037.548445
2026-03-19 10:30:00,3635632735.76239,3640983313.8363585,3606768083.2731576,4189821731.589433
2026-03-19 10:45:00,3638627237.362573,3643883480.0012517,3610271494.288252,4193421877.522157
2026-03-19 11:00:00,3641653105.4693265,3646814147.6014895,3613810938.591705,4197543260.99176
2026-03-19 11:15:00,3644531697.678583,3649631633.03444,3617019182.258886,4201267306.2865276
2026-03-19 11:30:00,3647356818.8692813,3652395838.795793,3620172922.652028,4205026384.548163
2026-03-19 11:45:00,3650127453.4174256,3655107041.4747977,3623264173.0711656,4208696994.687944
2026-03-19 12:00:00,3652819205.8462167,3657741113.9774055,3626267090.200643,4211829692.1233087
2026-03-19 12:15:00,3655908069.2889485,3660719204.248035,3629953539.37592,4215798642.0895734
2026-03-19 12:30:00,3659039545.858036,3663740213.7095246,3633680950.557721,4219686784.205722
2026-03-19 12:45:00,3662126669.6078715,3666718134.531238,3637357189.077489,4223542039.208128
2026-03-19 13:00:00,3665130509.9565606,3669615247.082147,3640936791.661823,4227136508.828579
2026-03-19 13:15:00,3668017370.6998634,3672422079.252644,3644255380.8859224,4230466611.9856215
2026-03-19 13:30:00,3670840470.5352306,3675166249.206935,3647504282.1126156,4233726905.177176
2026-03-19 13:45:00,3673658882.5601144,3677906192.7348824,3650746006.50938,4236979970.319577
2026-03-19 14:00:00,3676367921.3262544,3680539438.368237,3653863924.9159393,4240131400.2239647
2026-03-19 14:15:00,3678778023.9357996,3682914430.210305,3656463438.854102,4242751286.4700184
2026-03-19 14:30:00,3681178629.733592,3685279764.2706614,3659054324.3618093,4245362562.1552305
2026-03-19 14:45:00,3683592864.318524,3687658614.4391856,3661659446.5235643,4247988087.00322
2026-03-19 15:00:00,3686047007.6657977,3690077027.2846394,3664306344.467451,4250637405.476355
2026-03-19 15:15:00,3688737471.8889036,3692701042.3361225,3667355280.657618,4253691121.41917
2026-03-19 15:30:00,3691449314.4326053,3695345417.85463,3670431086.1619196,4256771819.670186
2026-03-19 15:45:00,3694171776.325542,3697998769.870993,3673526373.6716933,4259910479.1589785
2026-03-19 16:00:00,3696882671.427252,3700640200.9307055,3676612004.999103,4263195676.293808
2026-03-19 16:15:00,3699735979.7683597,3703405844.0703626,3679938238.9830656,4266754643.489127
2026-03-19 16:30:00,3702678424.5667663,3706257951.2167373,3683368026.4380116,4270436659.122718
2026-03-19 16:45:00,3705685228.2904124,3709172832.933193,3686870719.9060903,4274141734.588958
2026-03-19 17:00:00,3708764052.094378,3712157632.059085,3690456776.6894646,4277804212.9057236
2026-03-19 17:15:00,3711963205.7136946,3715244114.407806,3694263755.673873,4281692854.307508
2026-03-19 17:30:00,3715208526.459902,3718375364.8340144,3698124449.2079535,4285593387.255666
2026-03-19 17:45:00,3718505304.737901,3721557077.8158865,3702041967.8508973,4289592834.081798
2026-03-19 18:00:00,3721892640.600423,3724827692.985316,3706058974.4140143,4293629153.8326497
2026-03-19 18:15:00,3725232588.5841956,3728056298.211247,3709999580.862697,4297588434.373749
2026-03-19 18:30:00,3728596324.628099,3731308473.37185,3713965152.0883965,4301572703.90643
2026-03-19 18:45:00,3731921959.473912,3734521728.3349977,3717897040.3548803,4305523381.398739
2026-03-19 19:00:00,3735282972.216728,3737769941.4065304,3721866571.1433187,4309596801.816606
2026-03-19 19:15:00,3738688322.1769123,3741061234.6117353,3725887220.7124453,4313720496.672906
2026-03-19 19:30:00,3742051236.31813,3744311117.6284704,3729859901.515052,4317796108.905286
2026-03-19 19:45:00,3745349880.3316474,3747498138.164219,3733760718.387445,4321799700.941628
2026-03-19 20:00:00,3748637352.266271,3750674036.449276,3737650094.3737755,4326071560.056524
2026-03-19 20:15:00,3751802165.2977138,3753743446.213618,3741329577.4302397,4330096490.725182
2026-03-19 20:30:00,3754972532.0031557,3756817923.598632,3745017236.262499,4334161254.474269
2026-03-19 20:45:00,3758123994.889174,3759874595.284702,3748680067.267574,4338155759.976178
2026-03-19 21:00:00,3761255263.0945926,3762912660.0643735,3752314138.0595174,4343517760.895904
2026-03-19 21:15:00,3764103726.5974073,3765713645.862295,3755418728.5515637,4348307312.35463
2026-03-19 21:30:00,3766910200.639957,3768473666.618241,3758475803.1752586,4353012293.5445385
2026-03-19 21:45:00,3769652300.431625,3771170666.023546,3761461205.08522,4357614507.603983
2026-03-19 22:00:00,3772313286.104824,3773787969.164682,3764357844.0075502,4362191356.946352
2026-03-19 22:15:00,3774380360.4383025,3775905216.8234744,3766154249.344259,4365048688.181749
2026-03-19 22:30:00,3776352223.190232,3777925665.7108874,3767864005.479454,4367883851.841376
2026-03-19 22:45:00,3778259634.4724545,3779879843.8288307,3769519124.6836195,4370648922.337738
2026-03-19 23:00:00,3780092905.5610147,3781758190.6664534,3771109226.564216,4373618761.373338
2026-03-19 23:15:00,3781685648.6281404,3783430001.3758388,3772275425.0626197,4376214905.5809145
2026-03-19 23:30:00,3783219513.662779,3785040164.1034408,3773397688.5165153,4378776866.087098
2026-03-19 23:45:00,3784697438.49132,3786592257.126354,3774475499.7261705,4381323222.229403
2026-03-20 00:00:00,3786785673.3147106,3788679177.244749,3776570826.9613166,4383414813.884357
2026-03-20 00:15:00,3789289861.1726284,3791134572.498586,3779338235.2678223,4386423938.554625
2026-03-20 00:30:00,3791770120.867414,3793566241.0939627,3782080628.3581243,4389456937.026563
2026-03-20 00:45:00,3794154127.4394813,3795903513.9140315,3784716748.5321813,4392365638.086781
2026-03-20 01:00:00,3796454042.07689,3798158267.4119897,3787260293.0313053,4394925519.669353
2026-03-20 01:15:00,3798467704.276508,3800170506.7868505,3789281630.914112,4396954911.062893
2026-03-20 01:30:00,3800425833.5818806,3802127256.299585,3791247203.7581944,4398928532.640623
2026-03-20 01:45:00,3802372748.3614664,3804072801.9913926,3793201504.3272047,4400859535.56626
2026-03-20 02:00:00,3804251310.9839025,3805950037.920131,3795087224.036596,4402788120.478817
2026-03-20 02:15:00,3806151074.9055815,3807848517.081196,3796993918.829696,4404755329.371973
2026-03-20 02:30:00,3808007912.8638678,3809704093.7789006,3798857560.884265,4406679482.9178095
2026-03-20 02:45:00,3809849442.886397,3811544380.718815,3800705796.938778,4408588228.445616
2026-03-20 03:00:00,3811657361.3901377,3813351078.5340896,3802520300.665252,4410354878.690572
2026-03-20 03:15:00,3813430423.800502,3815123193.3401375,3804298475.096953,4412129668.287806
2026-03-20 03:30:00,3815177853.493044,3816869688.7749033,3806050944.810531,4413892262.549788
2026-03-20 03:45:00,3816904263.7715783,3818595173.9613576,3807782345.6641126,4415633786.934272
2026-03-20 04:00:00,3818622213.112051,3820312206.357035,3809505241.627641,4417353902.818111
2026-03-20 04:15:00,3820333899.2301164,3822022937.484805,3811222079.612034,4419074900.469857
2026-03-20 04:30:00,3822049986.5794196,3823738065.0358768,3812943344.7649374,4420808709.979353
2026-03-20 04:45:00,3823759130.2201424,3825446253.854023,3814657639.367199,4422536794.510098
2026-03-20 05:00:00,3825466818.512451,3827152990.678129,3816370460.525274,4424273733.091062
2026-03-20 05:15:00,3826992219.638831,3828716984.776452,3817687664.9468756,4425708998.23085
2026-03-20 05:30:00,3828532821.063321,3830296760.5348725,3819016933.4051385,4427156262.869082
2026-03-20 05:45:00,3830102918.0435395,3831906595.1842804,3820372658.4060984,4428629921.512979
2026-03-20 06:00:00,3831662772.226018,3833505891.848273,3821719733.052147,4431081627.2887
2026-03-20 06:15:00,3832997552.054173,3834921285.6000195,3822619626.6197705,4432832832.607495
2026-03-20 06:30:00,3834417222.2806115,3836424203.0286903,3823590204.892045,4434571507.107443
2026-03-20 06:45:00,3835901726.5305133,3837997745.868338,3824594374.509759,4436404488.496067
2026-03-20 07:00:00,3837457307.9362817,3839646350.0098724,3825648128.0934935,4438038301.164385
2026-03-20 07:15:00,3839638507.9670634,3841823916.581752,3827848929.469605,4441035130.1448
2026-03-20 07:30:00,3841867480.2416577,3844049173.6285024,3830097944.2067413,4444081547.259848
2026-03-20 07:45:00,3844144989.379589,3846322859.813947,3832396076.9471107,4447207692.740423
2026-03-20 08:00:00,3846511968.4887295,3848685897.558316,3834784318.4549837,4449662285.338382
2026-03-20 08:15:00,3849425845.4183965,3851511048.2606115,3838176844.922019,4453136245.34304
2026-03-20 08:30:00,3852414172.8415265,3854408684.060202,3841654424.5644336,4456673953.097555
2026-03-20 08:45:00,3855385229.547929,3857288614.8420396,3845117076.4048514,4460259469.757396
2026-03-20 09:00:00,3858404956.753384,3860215648.222616,3848636857.0636034,4464430231.386898
2026-03-20 09:15:00,3861320832.422233,3863068491.4587755,3851892772.4889007,4468363066.932977
2026-03-20 09:30:00,3864213115.137777,3865897636.189133,3855125664.3827567,4472329571.666891
2026-03-20 09:45:00,3867152485.7604737,3868773856.2608705,3858405711.972083,4476250188.0453825
2026-03-20 10:00:00,3870069953.9424863,3871628540.8125076,3861661877.7018647,4480380893.21281
2026-03-20 10:15:00,3873217279.5097136,3874673684.1023912,3865360443.8799777,4485015138.006452
2026-03-20 10:30:00,3876315591.9926076,3877670586.1387715,3869005833.193998,4489648050.651751
2026-03-20 10:45:00,3879465914.84933,3880719266.999731,3872704482.0157743,4494244056.493024
2026-03-20 11:00:00,3882631786.603194,3883782359.3229256,3876424815.83118,4498639354.745096
2026-03-20 11:15:00,3885679933.697243,3886749849.2498636,3879908082.470678,4502748655.015804
2026-03-20 11:30:00,3888659701.716879,3889649160.789652,3883321887.392343,4506910534.65056
2026-03-20 11:45:00,3891538745.120548,3892449805.554309,3886623866.306795,4511011129.1727705
2026-03-20 12:00:00,3894329608.797812,3895164580.0888553,3889825206.503119,4514417624.046184
2026-03-20 12:15:00,3897505792.0799346,3898232952.0054617,3893582997.5212655,4518390237.834164
2026-03-20 12:30:00,3900656616.5468173,3901276524.0851383,3897312414.215483,4522334415.244857
2026-03-20 12:45:00,3903759604.6292143,3904273562.662105,3900986965.89594,4526223583.006141
2026-03-20 13:00:00,3906765038.658954,3907175758.0210767,3904549339.4402475,4529915036.5122
2026-03-20 13:15:00,3909546180.585895,3909893954.434231,3907670052.224036,4533142660.353176
2026-03-20 13:30:00,3912287870.5191226,3912573725.069507,3910745776.9088445,4536313433.0155115
2026-03-20 13:45:00,3915027213.647637,3915251769.76065,3913815805.4452524,4539492036.354167
2026-03-20 14:00:00,3917673511.3113055,3917839052.3171806,3916780470.682595,4542721062.664734
2026-03-20 14:15:00,3919859070.6646466,3920030537.2006197,3918934063.701695,4545089990.345149
2026-03-20 14:30:00,3922051856.6460724,3922229248.98279,3921094881.88883,4547466143.163554
2026-03-20 14:45:00,3924240575.4246826,3924423883.8188777,3923251685.434949,4549838282.422564
2026-03-20 15:00:00,3926441245.666595,3926630506.655518,3925420243.3376226,4552117497.92588
2026-03-20 15:15:00,3928643153.4232416,3928837921.7707253,3927592440.661342,4554399627.008992
2026-03-20 15:30:00,3930955827.1546373,3931156205.0343037,3929874852.765893,4556791959.530427
2026-03-20 15:45:00,3933305707.402599,3933511777.7053027,3932194024.2174344,4559221042.196964
2026-03-20 16:00:00,3935769064.896304,3935980895.9882193,3934626304.1011424,4561267617.726219
2026-03-20 16:15:00,3938304618.8643374,3938510618.1623816,3937193318.7265377,4563483707.4775095
2026-03-20 16:30:00,3940897538.561033,3941097559.5062485,3939818489.7191615,4565761362.684254
2026-03-20 16:45:00,3943492884.190056,3943686824.316437,3942446639.4153504,4568119742.136966
2026-03-20 17:00:00,3946150477.1288733,3946338208.1660156,3945137728.39902,4570522692.05601
2026-03-20 17:15:00,3948941251.60726,3949096914.1625533,3948101502.0508847,4573289870.657441
2026-03-20 17:30:00,3951801448.846676,3951924583.1249833,3951137178.911059,4576066994.355738
2026-03-20 17:45:00,3954684176.2624145,3954774370.868088,3954197605.2951226,4578892601.224248
2026-03-20 18:00:00,3957587409.5376525,3957644283.6431413,3957280591.98117,4581771711.334572
2026-03-20 18:15:00,3960737218.8446765,3960716320.378139,3960849959.368405,4585175448.429203
2026-03-20 18:30:00,3963935720.1139703,3963836168.642307,3964472768.3720813,4588604313.965662
2026-03-20 18:45:00,3967143145.716823,3966963884.131395,3968110204.471349,4592112889.031674
2026-03-20 19:00:00,3970359063.582831,3970099570.6907997,3971758944.50196,4595655007.429007
2026-03-20 19:15:00,3973688840.1968956,3973333419.899349,3975606218.6996727,4599362038.128613
2026-03-20 19:30:00,3976987455.3498244,3976536552.7448773,3979419930.2746873,4603067724.175697
2026-03-20 19:45:00,3980269816.825083,3979723782.3836913,3983215497.4936357,4606764068.535366
2026-03-20 20:00:00,3983509951.0407615,3982869040.6067243,3986967457.2577763,4610471762.686169
2026-03-20 20:15:00,3986784989.0968165,3986034399.9519463,3990834176.7788815,4614330604.037806
2026-03-20 20:30:00,3990047947.992931,3989187757.9003253,3994688397.633074,4618216837.466101
2026-03-20 20:45:00,3993290791.1078057,3992322023.2661257,3998516982.8774476,4622077321.697141
2026-03-20 21:00:00,3996509498.530404,3995433687.7376404,4002313152.686676,4625888561.390472
2026-03-20 21:15:00,3999533170.8394456,3998380800.916252,4005749836.9477334,4629336760.287337
2026-03-20 21:30:00,4002513731.8034635,4001286277.370834,4009135454.756497,4632733729.031129
2026-03-20 21:45:00,4005443659.1447506,4004143109.0201774,4012459709.9100785,4636069114.336924
2026-03-20 22:00:00,4008320897.361685,4006949337.8826857,4015720020.817598,4640414481.183455
2026-03-20 22:15:00,4010781203.405155,4009407165.8205338,4018193695.4460382,4643832599.52199
2026-03-20 22:30:00,4013169407.835717,4011792964.334695,4020594879.023875,4647186760.805005
2026-03-20 22:45:00,4015494783.2151856,4014116016.543458,4022932787.164133,4650447796.151373
2026-03-20 23:00:00,4017777723.3234763,4016396710.148769,4025227846.435425,4653888270.06658
2026-03-20 23:15:00,4019999916.1166472,4018617522.555642,4027457485.9699087,4657251824.959083
2026-03-20 23:30:00,4022160955.3850904,4020777225.4051476,4029625734.7898583,4660545912.527029
2026-03-20 23:45:00,4024264506.39398,4022879473.3077927,4031736315.6389594,4663798521.023935
